toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1045.01,54044474,FP,10h39m33.05s,159.887704,-32d30m42.77s,-32.51188,-34.609,0.053,-0.053,0,14.667,0.057,-0.057,0,2459301.544,0.000611,-0.000611,0,3.7039994,0.0000037,-0.0000037,0,4.277,0.599,-0.599,0,7590,1.22092,-1.22092,0,17.57,0.746573,-0.746573,0,3546.13,,,,2149,,,,9.6306,0.006,-0.006,0,300.696,3.3695,-3.3695,0,7013.8,299.6,-299.6,0,4.21,0.44,-0.44,0,1.9,0.08,-0.08,0,7/24/2019 18:44,12/7/2021 16:02
1046.01,309787037,FP,08h25m40.67s,126.419468,-60d54m27.05s,-60.907514,-1.536,0.058,-0.058,0,-9.979,0.048,-0.048,0,2460177.867,0.001123,-0.001123,0,1.3042553,0.000002,-0.000002,0,1.706,0.213,-0.213,0,914,628.954,-628.954,0,9.36472,1.30647,-1.30647,0,26944.7,,,,3569,,,,10.0119,0.006,-0.006,0,301.298,2.496,-2.496,0,6762,130.2,-130.2,0,4.11,0.08,-0.08,0,1.75,0.07,-0.07,0,7/24/2019 18:44,9/19/2024 10:08
1047.01,370745311,FP,09h38m19.57s,144.581535,-67d30m18.35s,-67.505097,-35.412,0.104,-0.104,0,24.084,0.128,-0.128,0,2458544.791,0.00092,-0.00092,0,0.62627,0.00002,-0.00002,0,0.666,0.169,-0.169,0,1880,68.5212,-68.5212,0,5.72162,0.894462,-0.894462,0,3235.57,,,,2101,,,,10.2355,0.006,-0.006,0,134.926,1.0555,-1.0555,0,5622,131.2,-131.2,0,4.5,0.07,-0.07,0,0.93,0.05,-0.05,0,7/24/2019 18:44,10/29/2021 12:59
1048.01,384549882,FP,09h06m06.65s,136.527702,-54d54m14.12s,-54.903922,-10.863,0.096,-0.096,0,7.063,0.089,-0.089,0,2458518.376,0.00075,-0.00075,0,0.30412,0.00001,-0.00001,0,0.748,0.1,-0.1,0,1330,3.83107,-3.83107,0,10.417,0.668057,-0.668057,0,280833,,,,6413,,,,8.802,0.006,-0.006,0,440.426,9.484,-9.484,0,11892,235.8,-235.8,0,4.14,0.07,-0.07,0,2.52,0.09,-0.09,0,7/24/2019 18:44,10/29/2021 12:59
1049.01,16288184,KP,16h55m04.52s,253.768848,-28d42m38.1s,-28.710584,-8.568,0.1,-0.1,0,-5.562,0.055,-0.055,0,2459363.821,0.000699,-0.000699,0,2.1805277,0.0000027,-0.0000027,0,2.969175,0.040721,-0.040721,0,16340.13532,426.89557,-426.89557,0,16.808853,0.8821375,-0.8821375,0,1770.465054,,,,1654.404068,,,,11.0657,0.006,-0.006,0,314.995,7.0655,-7.0655,0,6599,200,-200,0,4.21017,1.96411,-1.96411,0,1.2714601,0.0635578,-0.0635578,0,7/15/2019 19:20,3/30/2022 16:02
105.01,144065872,KP,22h29m49.88s,337.457824,-48d00m11.16s,-48.003099,91.976,0.052,-0.052,0,-6.861,0.069,-0.069,0,2459084.585,0.00011,-0.00011,0,2.1846669,0.0000005,-0.0000005,0,2.86528,0.0090748,-0.0090748,0,11708.02285,34.928566,-34.928566,0,13.7028527,0.6619751,-0.6619751,0,1362.138143,,,,1549.44098,,,,9.4995,0.006,-0.006,0,137.544,0.7905,-0.7905,0,5630,,,0,4.37759,,,0,1.23824,0.0596985,-0.0596985,0,9/5/2018 18:49,3/25/2025 16:00
1050.01,66818296,KP,15h59m50.94s,239.962248,-28d03m42.46s,-28.061794,-8.1,0.102,-0.102,0,-9.639,0.055,-0.055,0,2459355.546,0.000257,-0.000257,0,3.7354838,0.0000021,-0.0000021,0,4.142,0.045,-0.045,0,17030,0.271732,-0.271732,0,21.2315,1.19579,-1.19579,0,1292.19,,,,1670,,,,11.0261,0.006,-0.006,0,405.908,8.6,-8.6,0,6650,,,0,4.1639,,,0,1.57,0.09,-0.09,0,7/15/2019 19:20,10/5/2022 10:10
1051.01,259863352,FA,02h41m27.83s,40.365939,-71d27m45.9s,-71.462749,168.17,2,-2,0,-56.04,2,-2,0,2458657.737,0.007425,-0.007425,0,21.701669,0.0095323,-0.0095323,0,8.2676424,0.5088978,-0.5088978,0,211.6567325,25.132692,-25.132692,0,2.3751494,0.6983451,-0.6983451,0,52.095,,,,685.2,,,,7.1278,0.006,-0.006,0,53.19149,,,0,5625,80,-80,0,4.438,,,0,1.56486,0.186629,-0.186629,0,8/16/2019 20:20,9/17/2024 10:08
1052.01,317060587,CP,22h30m02.47s,337.510274,-75d38m47.62s,-75.646561,-63.327,0.046,-0.046,0,-1.942,0.044,-0.044,0,2458332.941,0.002642,-0.002642,0,9.139804,0.0001109,-0.0001109,0,3.0912936,0.6627002,-0.6627002,0,358.4157801,33.721474,-33.721474,0,3.0629855,2.8175755,-2.8175755,0,243.011763,,,,1006.993283,,,,9.0197,0.006,-0.006,0,129.804,0.5575,-0.5575,0,5958.2,76,-76,0,4.34,0.12,-0.12,0,1.58,0.165123,-0.165123,0,8/16/2019 20:20,7/24/2023 12:03
1053.01,112395568,FP,19h23m54.51s,290.977117,-33d21m05.1s,-33.351416,-18.692,0.065,-0.065,0,-8.192,0.059,-0.059,0,2458657.999,0.001553,-0.001553,0,5.742625,0.000621,-0.000621,0,2.860293,0.230499,-0.230499,0,1105.760867,87.92673,-87.92673,0,13.088532,3.636668,-3.636668,0,,,,,,,,,8.8849,0.006,-0.006,0,263.729,2.8735,-2.8735,0,5664,188,-188,0,3.26574,0.355261,-0.355261,0,3.86959,0.644568,-0.644568,0,8/16/2019 20:20,9/19/2024 10:08
1054.01,366989877,CP,20h08m27.4s,302.114174,-54d19m03s,-54.317501,1.594,0.054,-0.054,0,-15.903,0.049,-0.049,0,2460122.7,0.019948,-0.019948,0,15.5077855,0.0002372,-0.0002372,0,4.565,0.427,-0.427,0,513,25.4443,-25.4443,0,2.43432,0.142957,-0.142957,0,88.0718,,,,853,,,,8.4362,0.006,-0.006,0,88.4343,0.28175,-0.28175,0,6122,194,-194,0,4.30881,0.268555,-0.268555,0,1.17,0.05,-0.05,0,8/16/2019 20:20,9/14/2023 16:02
1055.01,320004517,CP,19h33m08.79s,293.286615,-54d31m57.82s,-54.532728,108.439,0.074,-0.074,0,-82.632,0.052,-0.052,0,2458661.063,0.000867,-0.000867,0,17.4713078,0.0000176,-0.0000176,0,4.4284819,0.0990118,-0.0990118,0,1199.754148,28.872627,-28.872627,0,3.5766828,0.2409907,-0.2409907,0,53.3700317,,,,689.3568807,,,,8.0888,0.006,-0.006,0,57.2651,0.18695,-0.18695,0,5783.54,7.82429,-7.82429,0,4.49925,0.019231,-0.019231,0,0.974669,0.0546984,-0.0546984,0,8/16/2019 20:20,10/1/2024 10:08
1056.01,421894914,PC,22h37m02.09s,339.258703,-76d55m03.38s,-76.917605,9.716,0.041,-0.041,0,-20.168,0.044,-0.044,0,2458326.062,0.001997,-0.001997,0,5.3079507,0.0000191,-0.0000191,0,3.2158594,0.2920944,-0.2920944,0,391.3830934,26.766296,-26.766296,0,3.0486928,0.3630359,-0.3630359,0,603.2401116,,,,1263.986113,,,,9.6663,0.006,-0.006,0,168.354,0.6765,-0.6765,0,6124.3,83,-83,0,4.38,0.16,-0.16,0,1.36963,0.0633668,-0.0633668,0,8/16/2019 20:20,3/14/2024 16:54
1057.01,323132914,PC,08h31m59.26s,127.996917,-78d24m27.23s,-78.407564,117.721,0.081,-0.081,0,-24.565,0.076,-0.076,0,2458607.351,0.00308,-0.00308,0,51.1701501,0.0001962,-0.0001962,0,6.6641048,0.2877187,-0.2877187,0,851.4547808,36.121876,-36.121876,0,2.9366826,0.26575,-0.26575,0,11.2148229,,,,466.7322968,,,,9.4091,0.006,-0.006,0,98.2855,0.26725,-0.26725,0,5599,187,-187,0,4.46138,0.26998,-0.26998,0,0.943356,0.0456583,-0.0456583,0,8/16/2019 20:20,12/5/2024 16:02
1058.01,31553893,PC,19h15m38.83s,288.911772,-31d47m26.93s,-31.790813,3.226,0.082,-0.082,0,-16.323,0.067,-0.067,0,2458663.023,0.004563,-0.004563,0,11.1296441,0.0000603,-0.0000603,0,7.0473822,0.3110119,-0.3110119,0,951.6169809,60.711002,-60.711002,0,12.8402271,0.8162001,-0.8162001,0,1255.681716,,,,1518.237249,,,,9.3781,0.007,-0.007,0,338.831,6.705,-6.705,0,5785,189,-189,0,4.344,2.00356,-2.00356,0,3.4475601,0.174417,-0.174417,0,8/16/2019 20:20,4/25/2024 10:08
1059.01,380783252,PC,17h58m51.48s,269.714503,-60d55m21.82s,-60.922727,4.297,0.037,-0.037,0,-207.409,0.034,-0.034,0,2460106.338,0.000382,-0.000382,0,9.4496506,0.0000028,-0.0000028,0,2.021,0.027,-0.027,0,19750,16.7663,-16.7663,0,17.0216,1.10249,-1.10249,0,38.5799,,,,694,,,,9.7825,0.006,-0.006,0,98.8783,0.4197,-0.4197,0,5509,186,-186,0,4.39758,2.00408,-2.00408,0,0.94,0.06,-0.06,0,8/16/2019 20:20,10/16/2023 16:02
106.01,38846515,KP,04h35m50.36s,68.959816,-64d01m37.34s,-64.027039,10.845,0.035,-0.035,0,-0.499,0.052,-0.052,0,2460201.639,0.000127,-0.000127,0,2.8493825,0.0000003,-0.0000003,0,3.567,0.053,-0.053,0,8049,25.0232,-25.0232,0,16.3869,0.734704,-0.734704,0,2005.83,,,,1864,,,,10.3157,0.006,-0.006,0,364.411,2.729,-2.729,0,6900,,,0,4.438,,,0,1.77,0.08,-0.08,0,5/7/2019 17:42,11/16/2023 16:02
1060.01,101230735,APC,19h57m09.84s,299.290995,-48d56m04.11s,-48.934476,2.224,0.286,-0.286,0,-14.604,0.228,-0.228,0,2460149.536,0.001995,-0.001995,0,2.0685633,0.000004,-0.000004,0,0.373,0.065,-0.065,0,502,169.202,-169.202,0,3.89739,0.417306,-0.417306,0,24.409,,,,619,,,,9.6652,0.006,-0.006,0,128.491,3.3745,-3.3745,0,5687.9,76,-76,0,4.6,0.12,-0.12,0,1.14,0.07,-0.07,0,8/16/2019 20:20,10/16/2023 16:02
1061.01,253990973,FP,18h58m45.34s,284.688908,-41d14m32.94s,-41.242483,24.978,0.089,-0.089,0,-71.79,0.091,-0.091,0,2458654.253,0.003078,-0.003078,0,0.540933,0.000107,-0.000107,0,1.674337,0.329757,-0.329757,0,257.347459,27.641214,-27.641214,0,2.28501,0.57323,-0.57323,0,,,,,,,,,9.7345,0.006,-0.006,0,133.171,0.6935,-0.6935,0,5525,186,-186,0,4.25342,0.29667,-0.29667,0,1.21935,0.16458,-0.16458,0,8/16/2019 20:20,10/29/2021 12:59
1062.01,299799658,CP,02h32m29.03s,38.120968,-78d01m25.26s,-78.023683,107.847,0.045,-0.045,0,30.732,0.042,-0.042,0,2460177.2,0.001332,-0.001332,0,4.1150576,0.0000056,-0.0000056,0,1.08,0.323,-0.323,0,487,50.8548,-50.8548,0,2.30057,0.16833,-0.16833,0,77.3573,,,,826,,,,9.478,0.006,-0.006,0,82.1733,0.1632,-0.1632,0,5394,185,-185,0,4.50942,0.276077,-0.276077,0,0.89,0.05,-0.05,0,8/16/2019 20:20,10/16/2023 16:02
1063.01,406976746,PC,15h22m13.32s,230.555493,-83d03m22.37s,-83.056214,-89.125,0.041,-0.041,0,-9.6,0.044,-0.044,0,2458629.392,0.001492,-0.001492,0,10.0665238,0.0000237,-0.0000237,0,2.4023189,0.1599323,-0.1599323,0,839.9044871,47.550835,-47.550835,0,2.7272824,0.2128311,-0.2128311,0,54.8791715,,,,694.1792631,,,,9.0689,0.006,-0.006,0,61.1201,0.1009,-0.1009,0,5552,187,-187,0,4.61783,0.263463,-0.263463,0,0.791742,0.0453065,-0.0453065,0,8/16/2019 20:20,7/9/2025 16:00
1064.01,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0,-100.891,0.072,-0.072,0,2458656.668,0.001185,-0.001185,0,6.4438657,0.0000165,-0.0000165,0,1.9309449,0.3014965,-0.3014965,0,1121.951228,76.157646,-76.157646,0,2.460344,1.638728,-1.638728,0,60.831305,,,,712.2812841,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803,178,-178,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,8/16/2019 20:20,4/25/2024 10:08
1064.02,79748331,CP,19h44m00.94s,296.003935,-47d33m43.31s,-47.56203,-3.457,0.124,-0.124,0,-100.891,0.072,-0.072,0,2458664.49,0.001696,-0.001696,0,12.2265595,0.0000269,-0.0000269,0,2.1904379,0.4219775,-0.4219775,0,1206.369329,86.60944,-86.60944,0,2.6014766,1.7533404,-1.7533404,0,25.8970378,,,,575.3502049,,,,10.0059,0.006,-0.006,0,68.0726,0.362,-0.362,0,4803,178,-178,0,4.52079,2.00348,-2.00348,0,0.737189,0.0567035,-0.0567035,0,8/16/2019 20:20,4/25/2024 10:08
1065.01,7088246,KP,19h05m28.02s,286.36675,-50d04m02.46s,-50.06735,7.315,0.037,-0.037,0,-0.862,0.029,-0.029,0,2458654.348,0.002094,-0.002094,0,2.160344,0.000276,-0.000276,0,1.828854,0.14481,-0.14481,0,19357.99299,1487.6189,-1487.6189,0,22.503541,17.500204,-17.500204,0,,,,,,,,,13.2851,0.006,-0.006,0,639.004,9.4715,-9.4715,0,5780,,,0,4.32928,,,0,1.2,,,0,8/16/2019 20:20,10/29/2021 12:59
1066.01,201604954,KP,19h00m23.16s,285.096517,-54d53m36.03s,-54.893341,3.99,0.054,-0.054,0,-37.19,0.042,-0.042,0,2458657.833,0.001239,-0.001239,0,4.606184,0.000392,-0.000392,0,3.121643,0.078877,-0.078877,0,13793.03487,1031.5532,-1031.5532,0,12.962219,0.582183,-0.582183,0,,,,,,,,,11.9707,0.006,-0.006,0,353.891,4.919,-4.919,0,5670,,,0,4.3925,,,0,1.07,,,0,8/16/2019 20:20,10/29/2021 12:59
1067.01,201642601,KP,19h14m41.28s,288.672005,-59d34m45.66s,-59.57935,3.125,0.031,-0.031,0,6.146,0.029,-0.029,0,2458656.988,0.000501,-0.000501,0,3.1316735,0.0000033,-0.0000033,0,2.4579197,0.0815638,-0.0815638,0,14915.69437,307.91364,-307.91364,0,9.4995191,0.3442331,-0.3442331,0,148.6544991,,,,890.5622134,,,,13.1686,0.006,-0.006,0,263.609,1.659,-1.659,0,4351,167,-167,0,4.438,,,0,0.76701,,,0,8/16/2019 20:20,3/14/2024 16:54
1068.01,6663331,KP,18h57m35.94s,284.399762,-49d08m18.65s,-49.138513,11.096,0.044,-0.044,0,-5.764,0.042,-0.042,0,2458656.633,0.001251,-0.001251,0,3.180362,0.000247,-0.000247,0,2.111521,0.106258,-0.106258,0,21192.46332,682.47424,-682.47424,0,13.446487,0.600679,-0.600679,0,,,,,,,,,13.2887,0.006,-0.006,0,535.383,7.8145,-7.8145,0,5498,,,0,4.47934,,,0,0.92,,,0,8/16/2019 20:20,10/29/2021 12:59
1069.01,31858843,KP,19h17m55.01s,289.479212,-32d51m36.45s,-32.860124,-16.778,0.108,-0.108,0,-31.803,0.089,-0.089,0,2460147.379,0.000256,-0.000256,0,2.9776446,0.0000008,-0.0000008,0,2.962,0.099,-0.099,0,13022,123.052,-123.052,0,14.4339,0.765765,-0.765765,0,758.324,,,,1461,,,,10.4293,0.006,-0.006,0,197.996,3.038,-3.038,0,5703,188,-188,0,4.25824,0.298282,-0.298282,0,1.22,0.06,-0.06,0,8/16/2019 20:20,10/16/2023 16:02
107.01,92352620,KP,20h55m07.98s,313.783239,-34d08m08.7s,-34.135751,26.376,0.078,-0.078,0,-44.947,0.059,-0.059,0,2460176.993,0.000449,-0.000449,0,3.9502008,0.0000026,-0.0000026,0,4.444,0.046,-0.046,0,13914,95.9899,-95.9899,0,20.5357,0.899664,-0.899664,0,1009.38,,,,1570,,,,9.6433,0.006,-0.006,0,211.211,2.4835,-2.4835,0,6153,,,0,4.18077,,,0,1.71,0.07,-0.07,0,9/5/2018 18:49,11/15/2023 16:02
1070.01,31858844,FP,19h17m54.85s,289.478541,-32d51m40.78s,-32.861327,,,,,,,,,2458655.579,0.000532,-0.000532,0,2.9776152,0.0000978,-0.0000978,0,3.25697,0.030226,-0.030226,0,43218.11168,416.72778,-416.72778,0,26.88423,0.196978,-0.196978,0,873.27,,,,1386.5,,,,15.7114,0.023,-0.023,0,,,,0,5740,,,0,4.29219,,,0,1.28,,,0,8/16/2019 20:20,10/29/2021 12:59
1071.01,120247528,KP,18h40m44.2s,280.184169,-58d27m33.8s,-58.459388,-27.094,0.052,-0.052,0,-30.897,0.048,-0.048,0,2458655.394,0.000376,-0.000376,0,3.5544026,0.000002,-0.000002,0,2.0550535,0.0377042,-0.0377042,0,10164.87534,290.74887,-290.74887,0,13.200677,0.7620152,-0.7620152,0,515.0014435,,,,1214.987644,,,,11.5803,0.006,-0.006,0,290.198,2.937,-2.937,0,5639,188,-188,0,4.37172,2.00387,-2.00387,0,1.11499,0.0591758,-0.0591758,0,8/16/2019 20:20,8/29/2025 16:00
1072.01,140830390,FP,05h02m30.55s,75.627307,-72d54m50.39s,-72.913998,1.679,0.043,-0.043,0,32.797,0.04,-0.04,0,2459211.732,0.002195,-0.002195,0,12.8379689,0.0031236,-0.0031236,0,9.8464123,0.1878411,-0.1878411,0,10539.01928,361.00934,-361.00934,0,25.4886382,1.376776,-1.376776,0,374.129,,,,1225,,,,11.7106,0.006,-0.006,0,703.878,10.696,-10.696,0,5765,189,-189,0,4.34773,2.00358,-2.00358,0,2.4494,0.11699,-0.11699,0,8/16/2019 20:20,10/29/2021 12:59
1073.01,158297421,CP,19h09m56.26s,287.484402,-49d39m53.79s,-49.664942,3.827,0.058,-0.058,0,4.878,0.038,-0.038,0,2459036.473,0.001293,-0.001293,0,3.9228016,0.0000122,-0.0000122,0,1.8736007,0.0798146,-0.0798146,0,31510.90049,1047.8658,-1047.8658,0,13.3368705,0.4312808,-0.4312808,0,91.167589,,,,788.0973496,,,,13.6699,0.006,-0.006,0,300.67,3.806,-3.806,0,4444,168,-168,0,4.438,,,0,0.6983,,,0,8/16/2019 20:20,12/9/2021 10:10
1074.01,327301957,PC,20h43m02.64s,310.761004,-72d00m36.96s,-72.010267,20.031,0.042,-0.042,0,42.175,0.054,-0.054,0,2458662.653,0.003188,-0.003188,0,13.9428705,0.0000585,-0.0000585,0,3.7522756,0.6019145,-0.6019145,0,1015.395543,87.93079,-87.93079,0,2.4233421,1.1757723,-1.1757723,0,28.0927293,,,,587.1759148,,,,10.6339,0.006,-0.006,0,107.356,0.408,-0.408,0,5206,183,-183,0,4.63095,0.280579,-0.280579,0,0.741671,0.0479724,-0.0479724,0,8/16/2019 20:20,9/19/2024 10:08
1075.01,351601843,CP,20h39m53.09s,309.971209,-65d26m58.92s,-65.449699,-99.737,0.023,-0.023,0,-59.95,0.039,-0.039,0,2458654.25,0.000554,-0.000554,0,0.6047392,0.0000056,-0.0000056,0,1.0403847,0.2214539,-0.2214539,0,1027.683348,64.46101,-64.46101,0,1.8625587,1.4926332,-1.4926332,0,528.0253155,,,,1222.59731,,,,11.1186,0.007,-0.007,0,61.4592,0.09435,-0.09435,0,4046,170,-170,0,4.60963,0.230678,-0.230678,0,0.580337,0.0172756,-0.0172756,0,8/16/2019 20:20,9/9/2024 10:08
1076.01,360742636,KP,19h38m32.09s,294.633694,-55d19m48.97s,-55.330269,5.382,0.051,-0.051,0,-38.112,0.047,-0.047,0,2458654.163,0.000119,-0.000119,0,2.5495611,0.0000007,-0.0000007,0,2.6173308,0.0193336,-0.0193336,0,14921.40219,81.960434,-81.960434,0,12.9171288,0.6510275,-0.6510275,0,757.1284067,,,,1337.864515,,,,11.2474,0.006,-0.006,0,248.46,2.1455,-2.1455,0,5659,,,0,4.44653,,,0,1.03997,0.0519397,-0.0519397,0,8/16/2019 20:20,9/9/2024 10:08
1077.01,369960846,PC,11h35m14.59s,173.810798,-88d05m46.37s,-88.096213,-22.788,0.032,-0.032,0,9.977,0.031,-0.031,0,2458654.103,0.000206,-0.000206,0,1.6062693,0.000001,-0.000001,0,1.9561305,0.0446816,-0.0446816,0,16725.30193,216.14401,-216.14401,0,12.6436029,0.3239791,-0.3239791,0,844.2700581,,,,1374.801814,,,,13.461,0.006,-0.006,0,463.683,3.3225,-3.3225,0,5192,182,-182,0,4.4617,2.00368,-2.00368,0,0.984326,,,0,8/16/2019 20:20,3/14/2024 16:54
1078.01,370133522,CP,20h27m42.88s,306.928646,-56d27m44.23s,-56.462287,424.414,0.073,-0.073,0,-1230.62,0.073,-0.073,0,2458654.103,0.000362,-0.000362,0,0.5182425,0.0000042,-0.0000042,0,0.8565249,0.0753501,-0.0753501,0,831.8920424,40.76848,-40.76848,0,1.3485121,0.0900143,-0.0900143,0,255.1405815,,,,1019.329598,,,,10.1165,0.007,-0.007,0,20.373,0.0192,-0.0192,0,3325,102,-102,0,4.88693,0.098941,-0.098941,0,0.390989,0.0117402,-0.0117402,0,8/16/2019 20:20,9/9/2024 10:08
1079.01,379240073,PC,18h52m28.68s,283.119492,-55d23m16.54s,-55.387928,-1.479,0.049,-0.049,0,-2.677,0.043,-0.043,0,2458656.38,0.00199,-0.00199,0,3.1644075,0.0000122,-0.0000122,0,2.0576293,0.2198119,-0.2198119,0,5603.463547,592.0081,-592.0081,0,14.8814743,1.1265037,-1.1265037,0,2206.155048,,,,1747.949001,,,,13.1284,0.006,-0.006,0,1179.27,45.91,-45.91,0,6519,194,-194,0,4.22068,,,0,1.7234,,,0,8/16/2019 20:20,2/29/2024 10:08
108.01,289793076,KP,21h07m50.76s,316.96148,-26d05m48.19s,-26.09672,3.479,0.063,-0.063,0,-10.313,0.038,-0.038,0,2458328.084,0.000439,-0.000439,0,3.0440541,0.0000043,-0.0000043,0,2.5984575,0.0611654,-0.0611654,0,22236.01654,490.51093,-490.51093,0,12.1086799,0.2679916,-0.2679916,0,315.9871326,,,,1075.318454,,,,13.163,0.01,-0.01,0,421.855,8.339,-8.339,0,5523,,,0,4.52192,,,0,0.809868,,,0,9/5/2018 18:49,10/29/2021 12:59
1080.01,161032923,PC,18h25m28.4s,276.368325,-52d12m52.46s,-52.214573,-270.293,0.107,-0.107,0,-69.552,0.109,-0.109,0,2458654.061,0.001219,-0.001219,0,3.9652485,0.0000122,-0.0000122,0,1.0112593,0.5740471,-0.5740471,0,3680.754444,458.06815,-458.06815,0,1.2305102,1.0583848,-1.0583848,0,5.2829448,,,,386.6684768,,,,12.7067,0.007,-0.007,0,25.559,0.0541,-0.0541,0,3296,64,-64,0,4.96636,0.407584,-0.407584,0,0.199988,0.0059812,-0.0059812,0,8/16/2019 20:20,4/25/2024 10:08
1081.01,253728991,PC,18h48m33.7s,282.140409,-40d06m42.37s,-40.11177,-5.214,1.083,-1.083,0,-5.918,1.083,-1.083,0,2458654.026,0.002567,-0.002567,0,2.98278,0.000442,-0.000442,0,3.109528,0.110696,-0.110696,0,6136.231662,315.89865,-315.89865,0,11.467011,11.475316,-11.475316,0,,,,,,,,,11.5247,0.006,-0.006,0,354.05,,,0,6027,192,-192,0,4.29978,2.0042,-2.0042,0,1.23975,1.23975,-1.23975,0,8/16/2019 20:20,10/29/2021 12:59
1082.01,261108236,PC,05h33m06.19s,83.275809,-80d48m55.72s,-80.815478,-10.282,0.042,-0.042,0,45.685,0.05,-0.05,0,2458626.086,0.003152,-0.003152,0,16.3469053,0.0000504,-0.0000504,0,3.5865698,0.2242998,-0.2242998,0,2212.425725,107.20914,-107.20914,0,3.5059571,0.3785092,-0.3785092,0,8.9995944,,,,441.7489067,,,,11.8835,0.006,-0.006,0,100.248,0.25385,-0.25385,0,4310,173,-173,0,4.57345,0.230511,-0.230511,0,0.649613,0.0616131,-0.0616131,0,8/16/2019 20:20,3/11/2024 10:08
1083.01,322270620,PC,19h47m17.33s,296.822194,-87d19m22.12s,-87.32281,-82.691,0.045,-0.045,0,-290.716,0.055,-0.055,0,2458627.916,0.002201,-0.002201,0,12.9802953,0.0000343,-0.0000343,0,2.5034417,0.8578907,-0.8578907,0,2407.260867,199.78712,-199.78712,0,2.4241912,1.6760336,-1.6760336,0,4.7341229,,,,376.2093904,,,,12.0936,0.007,-0.007,0,68.9109,0.125,-0.125,0,3614,64,-64,0,4.81257,0.359456,-0.359456,0,0.491323,0.0146852,-0.0146852,0,8/16/2019 20:20,12/5/2024 16:02
1084.01,380589029,KP,17h55m33.77s,268.890707,-61d44m50.64s,-61.7474,1.031,0.04,-0.04,0,-17.577,0.041,-0.041,0,2458653.973,0.00013,-0.00013,0,1.3484961,0.0000006,-0.0000006,0,2.4074261,0.0218727,-0.0218727,0,18463.76367,122.78925,-122.78925,0,15.8824638,0.8602182,-0.8602182,0,2706.960623,,,,1839.671304,,,,12.2851,0.006,-0.006,0,494.182,12.174,-12.174,0,6346,,,0,4.38484,,,0,1.14759,0.061613,-0.061613,0,8/16/2019 20:20,9/9/2024 10:08
1085.01,381979901,APC,05h10m25.3s,77.605399,-59d32m08.39s,-59.535664,1.584,1.171,-1.171,0,17.711,1.171,-1.171,0,2460041.175,0.00086,-0.00086,0,3.2541181,0.0000008,-0.0000008,0,4.341,0.018,-0.018,0,13620,0.118046,-0.118046,0,14.9476,,,0,1436.45,,,,,,,,11.6577,0.006,-0.006,0,444.066,,,0,6102,193,-193,0,4.28649,2.00486,-2.00486,0,1.28,,,0,8/16/2019 20:20,7/12/2023 16:02
1086.01,468148930,PC,20h22m16.76s,305.56982,-88d34m06.58s,-88.568495,16.867,0.035,-0.035,0,-14.683,0.035,-0.035,0,2458655.291,0.000741,-0.000741,0,3.7178828,0.0000041,-0.0000041,0,5.5277827,0.1120406,-0.1120406,0,4864.840513,79.77315,-79.77315,0,14.6986197,0.8573183,-0.8573183,0,1925.142617,,,,1689.411619,,,,12.2303,0.006,-0.006,0,736.397,11.06,-11.06,0,5818,190,-190,0,4.33787,2.00353,-2.00353,0,2.0840001,0.106131,-0.106131,0,8/16/2019 20:20,4/25/2024 10:08
1087.01,426077080,FP,15h52m00.24s,238.001011,-76d29m36.56s,-76.49349,-5.338,0.041,-0.041,0,-9.267,0.054,-0.054,0,2458630.772,0.0028,-0.0028,0,9.30992,0.00209,-0.00209,0,3.464,0.232,-0.232,0,2220,1.39456,-1.39456,0,14.2968,0.777875,-0.777875,0,215.208,,,,1067,,,,9.4142,0.006,-0.006,0,416.25,5.019,-5.019,0,6907,135.5,-135.5,0,3.63,0.09,-0.09,0,3.09,0.14,-0.14,0,8/6/2019 19:30,10/29/2021 12:59
